"","DATE","SITE","SAMPLE_DESCRIPTOR","MEAN.AS","STDER.AS","MEAN.CD","STDER.CD","MEAN.CU","STDER.CU","MEAN.FE","STDER.FE","MEAN.PB","STDER.PB","MEAN.ZN","STDER.ZN"
"1","2021-06-22","WS","EPIL",0.211680928152945,0.119394044094941,0.00956545919416178,0.00594410172279365,1.46917884674684,0.857589079639152,45.912083718779,25.5014563200402,0.174354622777264,0.0971636162171726,53.0876507092198,33.430417502633
"2","2021-07-07","WS","EPIL",0.0695762909031428,0.00658955882901615,0.00338270542254637,0.000256604061999833,0.453697934840207,0.0253369480497691,13.7732076022847,0.571428766405383,0.0730269816095687,0.0226151180404637,69.6936797064444,25.2598996452489
"3","2021-08-03","WS","EPIL",0.0298957028947126,0.00620057738981763,0.00316746354450151,0.00061144190321405,0.448428813116494,0.0540310413442023,10.9429263903681,1.31541227544691,0.0495445812107807,0.00782162221357881,18.7965253668559,5.72636757044894
"4","2021-08-17","WS","EPIL",0.0120863342440591,0.00890289092921711,0.0018329496671411,0.000582228132229792,0.354539578991525,0.0228524826882146,9.79937131535143,0.520308687505159,0.0387899738817516,0.00266784937540898,46.4878597804127,5.53130798734227
"5","2021-06-22","BG","EPIL",0.041130069640624,0.00301903356462898,0.003959834586588,0.000194177057978021,0.42775435211418,0.0388610332720171,16.2937513584023,1.24640782225223,0.0742122032528876,0.00710781735967123,4.35435848550166,2.87388899621707
"6","2021-07-07","BG","EPIL",0.0666148697004976,0.0299731114713136,0.00673573521299241,0.00254845003408627,0.73312769787087,0.339635998084503,27.202200109864,12.4981005324351,0.118880767669969,0.0533572513447429,32.7690673847073,9.20264462510025
"7","2021-08-03","BG","EPIL",0.00872503200573429,0.00280813448993101,0.00265107530232533,0.000242634401371208,0.318865982451399,0.0144539222792862,12.1913350722226,0.391456744078545,0.0510002948622809,0.00288483965912523,12.3163970676138,3.14601937045615
"8","2021-08-17","BG","EPIL",0.00912182453473369,0.00295972314513378,0.00216573225616312,0.000152694710327501,0.268288544662846,0.0252803674201103,10.5470036236993,0.798512606176413,0.0415813086569339,0.00354470152537332,6.76126419173937,2.5519197717779
"9","2021-09-22","BG","EPIL",0.00878891841544891,0.00317082421859643,0.00169933694413048,0.000301373797126381,0.234687350804372,0.0347713486930823,10.1531954719412,0.674447825392379,0.0368040619963042,0.00493607687455177,5.32199483269414,0.848150927613953
"10","2021-06-22","BN","EPIL",0.0240095239744633,0.00306370906353775,0.00266392395207555,0.000381498681127246,0.274967916953134,0.0487456863926604,11.3411238271794,1.92289178763433,0.0499945755633485,0.0081277986567708,3.89566374731622,2.7453533297459
"11","2021-07-07","BN","EPIL",0.0390801525112743,0.00440455190444111,0.00356022041734515,0.00032896712758203,0.408181438031084,0.0314422803501161,15.8878357613103,1.00136124477209,0.0669723344329187,0.00615084638874615,16.1474020112505,8.64365142165359
"12","2021-08-03","BN","EPIL",0.00326401376055363,0.00175935901096126,0.00181643175363498,0.000199016050888834,0.241817713077629,0.0220187666869896,9.68672256781304,0.764107554548876,0.0426832509582014,0.00216532437699662,14.1685640739174,4.39179746609535
"13","2021-09-22","BN","EPIL",0.00414586632363538,0.00270714380829005,0.00173228184246924,0.000420078166035475,0.222543541547051,0.0565946681378211,9.77923704970228,2.68004043292539,0.0362440173675355,0.00942648043586309,6.68395019722347,1.8898821890452
"14","2021-10-13","BN","EPIL",0.00475571718601505,0.00184308700342075,0.00129946702301676,0.000106616146401928,0.190480062727814,0.0230455785216085,8.37598481084336,0.923284640712016,0.0319523142203577,0.00313846126339107,4.85547312483337,0.366532989282176
"15","2021-06-22","DL","EPIL",0.0552342467597429,0.00367895427959966,0.0031835886773689,5.43881725493863e-05,0.489584539898175,0.0157170976778276,15.9186805087287,0.562765069900771,0.0744756509205377,0.00255303462947316,14.4999897419641,6.29590411009036
"16","2021-07-07","DL","EPIL",0.0629777457126814,0.00114502120437482,0.00424842821880506,0.000288193136965974,0.608494101806246,0.0169852177255377,14.0384372399283,0.156923988803023,0.0883519337018249,0.00701314776488041,30.4520684153669,5.32178285709178
"17","2021-08-03","DL","EPIL",0.0334626660861029,0.0131021989387459,0.00620208295363094,0.00222587216437925,0.776456247012724,0.302500991793956,19.7131560807801,7.98099751833016,0.0933368461910581,0.0375185618521649,18.4949623692089,10.7843165044184
"18","2021-08-17","DL","EPIL",0.0217774931027331,0.00702352978564368,0.00246668904777759,0.000407226691471582,0.697565254387311,0.192116635407979,14.8344403819316,4.17697135176981,0.0778651219926493,0.0210921401097486,36.7588442242631,24.1421488447476
"19","2021-09-22","DL","EPIL",0.0214239008469595,0.00400039463410292,0.00219632644313272,7.63531289719734e-05,0.401002986009421,0.0159893633118337,11.0438714594998,0.366395348430129,0.0541926981720665,0.00251600960777286,9.73854739106416,3.44776015961721
"20","2021-10-13","DL","EPIL",0.0213712455441133,0.00240369630812901,0.00268737394892343,0.000154677579028439,0.399752412800137,0.0285255596729401,10.1917993587163,0.597612740646743,0.0501179576883978,0.00318803144787061,6.77217375695524,0.948541341628226
"21","2021-06-22","GR","EPIL",0.0751402352183104,0.0348916204999233,0.00606447376889853,0.00298425576812441,0.628972956574583,0.281419212754198,18.8363462454374,8.12960336525425,0.0940917919489271,0.0419909878301583,23.6954374451717,13.3066228337602
"22","2021-07-07","GR","EPIL",0.0619667337704264,0.00680609515212573,0.00516647081974965,0.000408491349295718,0.441887766767573,0.0171759078122907,12.53840172222,0.648150835773701,0.0602814572092495,0.00232323163993873,49.0588751719632,26.5417644089323
"23","2021-08-03","GR","EPIL",0.0043529075152307,0.00167416496605415,0.00296329592866648,0.00107516771533324,0.283207638332523,0.101026409654497,9.97201579547347,3.69377101202329,0.0427511103028552,0.0169679291872877,11.5110113699226,3.61091449339244
"24","2021-08-17","GR","EPIL",0.00475520237256776,0.000848097792339902,0.00161043461991139,0.000420485400941613,0.421058676986108,0.0479224130631341,10.0428966378,0.641933130260535,0.0529298913805183,0.00494944421639131,71.2599000180041,13.9362032700769
"25","2021-09-22","GR","EPIL",0.00153523555746448,0.000236148372986786,0.00211559556993083,0.00020340950530881,0.255631399388325,0.00674530892675705,6.88119817489697,0.407130610167382,0.0362500332292796,0.00220967682944535,22.4356838265867,4.01609924952492
"26","2021-10-13","GR","EPIL",0.00341303671362072,0.00251905315639864,0.00143276278817674,0.000259379684754589,0.197805348919973,0.0210120650422701,5.29197793084799,0.58391059765704,0.0251190285667862,0.00235292069132176,9.53967587230102,0.84891430941423
"27","2021-06-22","GC","EPIL",0.0330187610553112,0.00638451553101402,0.00483730475040047,0.00066447620477733,0.242720232342365,0.0209287114142277,9.32970104317219,0.439030586824947,0.0432447900941692,0.00359153203755971,8.3834900123096,4.74886717878591
"28","2021-07-07","GC","EPIL",0.0523384233292445,0.0132145812254705,0.00420845326413459,0.000250229912292477,0.420452381154502,0.0623557314631994,15.6496083966634,1.41616299562668,0.0675624942273912,0.01119553780101,62.4747082832975,24.901785592871
"29","2021-08-03","GC","EPIL",0.0417829176130302,0.0173808428350226,0.00463727640440309,0.00199277894240789,0.795128230179227,0.315174952025645,18.9154765920215,7.98254171754223,0.11762781998499,0.0449133753900877,20.5342628530437,7.38846468680602
"30","2021-08-17","GC","EPIL",0.00332789467479773,0.000548137846904692,0.00138897520052605,0.000259537584018589,0.223072804169474,0.025204080494526,8.8088102576527,0.968628015375898,0.0351102982072367,0.00331266351159135,48.906043841516,8.78365032945201
"31","2021-09-09","GC","EPIL",0.00408295187535087,0.00136755447421384,0.00194587892173361,0.000173123749708163,0.314898393073161,0.0142821986435942,11.221178723046,0.917358928196263,0.0492153060869166,0.00523162564176263,22.575317294445,6.24776387596538
"32","2021-10-13","GC","EPIL",0.00638532094675394,0.00239813192259114,0.00209355617117951,6.70572942935509e-05,0.267447174849663,0.0183764357540384,9.89759905736289,0.905718824726853,0.0381402965060762,0.00266080741935583,12.4965113452516,1.48090538849986
"33","2021-08-03","WS","EPIP",0.00335302295646186,NA,0.0040983606557377,NA,0.252732240437158,NA,7.48224043715847,NA,0.0259562841530055,NA,29.9453551912568,NA
"34","2021-08-17","WS","EPIP",0.00759878419452888,NA,0.000759878419452888,NA,0.298632218844985,NA,10.6306990881459,NA,0.0341945288753799,NA,25.6003039513678,NA
"35","2021-06-22","BG","EPIP",0.0571186914302253,0.00144858833744175,0.00306787457211006,0.000445194159738925,0.502947824872008,0.0570715362122135,20.2276773684894,0.856543347870749,0.0794191026037664,0.00973869023263245,31.4587529066576,9.8711440005589
"36","2021-07-07","BG","EPIP",0.0393822882924494,0.00275819344750072,0.00312344091641342,0.000226328000864871,0.455776521700059,0.0324574581764241,17.6978901971597,0.876999612166904,0.0735177490497536,0.00575168040133182,16.1706074505091,3.86957523061153
"37","2021-08-03","BG","EPIP",0.00758363878116318,0.00242643906695836,0.00175195652567899,2.71871220039133e-05,0.319643342697461,0.0150442774871861,13.5929268257528,0.502095622851713,0.0510621811965967,0.0029719640401845,16.3045068889806,2.8300902561988
"38","2021-08-17","BG","EPIP",0.0141159592487951,0.00276315072303872,0.00189943038373629,0.000278096959121436,0.301775191357982,0.043793931794427,11.5547949353621,1.57306280499439,0.0438417894435496,0.00636299358179353,5.95554939632288,1.1468603858613
"39","2021-06-22","BN","EPIP",0.047278684404622,0.00332249636438331,0.00304532042875151,0.000295346682804879,0.456090848277071,0.0372141673801541,19.3693114952569,0.735873278719607,0.078878694492849,0.00666423126328415,14.1850816038615,2.51073009454208
"40","2021-07-07","BN","EPIP",0.0527018256136818,0.0176809651580529,0.00384683616292738,0.00130983976277207,0.551632257253758,0.183053039471074,23.2086750768347,7.99325984831,0.0955515400787581,0.0326793071726284,19.890200488485,7.02516324537601
"41","2021-08-03","BN","EPIP",0.00401910005355472,0.00300278753058976,0.00178299512964453,0.000129921333607854,0.251235119898284,0.00805003051133921,10.2954389289572,0.501834138053044,0.0421307452942643,0.00133035135304822,10.5592004173013,3.27290077765079
"42","2021-10-13","BN","EPIP",0.00348096810924567,0.00120836366097708,0.00134221266987973,0.000416286743953802,0.312737723068907,0.015515500846685,13.6340204506969,0.3284648951413,0.0542317962745864,0.00145401849680865,25.1753560418566,7.53760692110635
"43","2021-10-13","GR","EPIP",0.00822008892618585,0.00258099118182495,0.000988350714770725,0.000361784298730625,0.324428871458574,0.0149050619347645,8.85906259798912,0.0381805097802994,0.0449131379303344,0.0039590425207934,17.2435392035444,3.5396688165057
"44","2021-07-07","GC","EPIP",0.0523758835290473,0.00387403128843176,0.00294377967390386,0.000268359351452423,0.516539419710325,0.0572041347267356,19.0614100795059,0.714820652527782,0.0790242281734298,0.00744045966013147,47.8878197366074,11.6390069450547
"45","2021-08-03","GC","EPIP",0.00565532904177438,NA,0.00230414746543779,NA,0.317972350230415,NA,11.7142857142857,NA,0.0483870967741936,NA,45.184331797235,NA
"46","2021-08-17","GC","EPIP",0.0184133422136646,0.013835612200555,0.00313634491997007,0.00239821902472851,0.701276848617869,0.398762407769635,27.9446803476416,15.5896509146649,0.103362470116836,0.0585620090932994,66.0082055390497,2.25215280980038
"47","2021-09-09","GC","EPIP",0.0139860335749829,0.00417247913703064,0.0017705640921733,2.25929424862745e-05,0.36058365989935,0.014392525257825,13.4026389919055,0.276078324257511,0.0538642477564478,0.00134516508539087,14.8033595319936,2.99397266954364
"48","2021-10-13","GC","EPIP",0.00303770168596418,0.00123827880903597,0.00107786836633554,0.000388407293488513,0.314300274862824,0.067232826182472,12.3600345366672,1.53892016716565,0.0512442907210807,0.00798915875627125,38.110599078341,16.1751152073733
"49","2021-07-20","WS","FILA",0.0226603507873512,NA,0.000512098322877993,NA,0.15564588400973,NA,6.98694149276661,NA,0.0141147100243247,NA,0.13010498015619,NA
"50","2021-08-03","WS","FILA",0.0193665158371041,NA,0.000361990950226244,NA,0.127330316742081,NA,7.07239819004525,NA,0.0131674208144796,NA,0.146470588235294,NA
"51","2021-08-17","WS","FILA",0.0198730158730159,NA,0.000380952380952381,NA,0.126920634920635,NA,8.55873015873016,NA,0.0148571428571429,NA,0.173396825396825,NA
"52","2021-06-22","BG","FILA",0.00968241015003678,0.00230821659739659,0.000681496501927612,0.000164060301630121,0.095567578292423,0.0224854873724743,4.98363250802138,1.15517243523813,0.0163160408394849,0.00365644928840788,0.177110488179896,0.0410753355876164
"53","2021-07-07","BG","FILA",0.0233708405974422,0.00436051762929176,0.00169187440049465,0.000127286607664633,0.269094602971987,0.0389251502520359,8.9281104836899,1.02612858730499,0.0333931620515616,0.00418171178578888,0.412010679238095,0.0466722731924448
"54","2021-07-20","BG","FILA",0.0204895704412407,0.00107865528122053,0.0016711292544718,7.04149119989411e-05,0.2426706805771,0.0173351330541635,9.05824945586654,0.312408649218267,0.0295262499998455,0.00122882070964803,0.378647042209371,0.012031676710729
"55","2021-08-03","BG","FILA",0.0144870270293733,0.00170717798321909,0.0013601876850092,0.000135280392300043,0.164871742603483,0.0232617438818926,7.03884149310206,0.195805205147589,0.0221334679775374,0.00208653299290154,0.313852250599568,0.0221082576815034
"56","2021-08-17","BG","FILA",0.0101234996400087,0.00122371291794301,0.00122646241820823,0.000113045266283877,0.168233402730442,0.0179235822360225,7.43229860530066,0.945980525624151,0.0229820233079346,0.00242164948370518,0.325827425399899,0.0345097793032415
"57","2021-09-22","BG","FILA",0.00536123256298147,NA,0.000988965230064543,NA,0.100197793046013,NA,5.09369144284822,NA,0.0144180720383094,NA,0.236831147199667,NA
"58","2021-06-22","BN","FILA",0.0134598262631637,0.000864420674304545,0.00111936899473316,5.40525344015362e-05,0.130645446322972,0.0127617030613599,7.08333449818911,0.700320187272381,0.0242395192958369,0.00233439714035025,0.308948260950418,0.0283378817088035
"59","2021-07-07","BN","FILA",0.0200470810180747,0.00133505714683001,0.00190413439181169,0.000248043660544366,0.220921957611696,0.0332915514733005,8.53834839037469,0.898800474256886,0.0350266731174213,0.00466805651258163,0.466231801492626,0.0565043924450868
"60","2021-07-20","BN","FILA",0.0102951431861832,0.00223004400339758,0.00112640568769799,5.00830504597264e-05,0.130538099837398,0.0168573275368085,5.80429700293861,0.771136048827549,0.0178641683033319,0.00264724329061269,0.279145077349297,0.031494693046119
"61","2021-08-03","BN","FILA",0.00820116634922574,0.00109051955284014,0.00159737434953594,6.84702421384609e-05,0.153524492041024,0.0110109325180686,5.88003896995569,0.393259312696608,0.0216529223458569,0.000984815342726926,0.328147838577448,0.0169012734672976
"62","2021-09-22","BN","FILA",0.00677550087004773,0.00150782310814446,0.00109423827786993,0.000134574575004967,0.120391371742894,0.0113359340824022,5.96471050372851,0.235814393545388,0.0191494027235289,0.00111308139031623,0.328380262576086,0.0459345198653793
"63","2021-10-13","BN","FILA",0.0121598025545428,0.00202398364221405,0.000885528539120465,7.7850610670318e-05,0.106302353258376,0.0178334606055998,5.60812372165877,0.824932918429929,0.0166368767644644,0.00211550667596926,0.285344113411468,0.0217595272521568
"64","2021-08-03","GR","FILA",0.0131663455362877,NA,0.00160565189466924,NA,0.216763005780347,NA,6.01477199743096,NA,0.0475272960822094,NA,0.254656390494541,NA
"65","2021-09-22","GR","FILA",0.0179396744084371,0.00109871943553415,0.000628690029390638,2.99828835479422e-05,0.126657242733149,0.0288970394522308,5.15937153226186,1.13557905658341,0.0322457907392682,0.0229597325614851,0.196372962176405,0.0295792275159079
"66","2021-10-13","GR","FILA",0.0176908019511985,0.00028206593094105,0.000777211774967846,0.000172355644318923,0.163117452893635,0.0235252987417305,5.47721978124786,0.348903873531625,0.0253269806877622,0.00517504990067635,0.230792294249954,0.019049444513498
"67","2021-07-07","GC","FILA",0.0169521608318083,0.00386803416118106,0.00103917752933805,0.000217188352233805,0.15808977976065,0.0337471857854893,8.29131408198121,0.935435644618029,0.0284362224999817,0.00355133860829308,0.247664021323558,0.0465480221409438
"68","2021-07-20","GC","FILA",0.0121757942937056,0.00120549876614797,0.00049302855376993,1.97092545102809e-05,0.105682287705034,0.0118911534344662,6.87980845789215,0.406309807071631,0.0171501646935609,0.00273200112571643,0.16833711330278,0.0159164836656129
"69","2021-08-03","GC","FILA",0.00734628405125055,0.00461915871332824,0.00130549556035517,0.00091672666186705,0.103120950323974,0.0268790496760259,5.89137029037677,1.62914806815455,0.0138528917686585,0.0005915526757859,0.219347252219822,0.0695416366690665
"70","2021-08-17","GC","FILA",0.0106472975017677,0.00147791321782572,0.000486063932467654,4.40178525499399e-05,0.0906327864063634,0.00949700753405873,6.60062424036064,0.980072777238211,0.0122055363994906,0.00131380703153878,0.203754018590228,0.0278182756763186
"71","2021-09-09","GC","FILA",0.0119914058458111,0.00140778027832508,0.000731007028464325,9.86265429429886e-05,0.13073820785699,0.0195887869926172,7.18935320085494,0.630717576943553,0.0171026632144386,0.00270499235381829,0.212815879628135,0.0190290180459011
"72","2021-10-13","GC","FILA",0.0174326924139513,0.00773784951951748,0.000851614122617957,0.000125630944681339,0.106354178593454,0.0200282147096254,6.95443281952351,2.75312853952889,0.017592567596018,0.00953470409267667,0.194560883203048,0.0407588542216233
